Vendor ID,Vendor Name,Inactive,Contact,Address-Line One,Address-Line Two,City,State,Zip,Country,Vend Type,1099 Type,Telephone 1,Telephone 2,Fax Number,Vendor E-mail,Vendor Web Site,Expense Account,Tax ID Number,Account Number,Ship Via,Use Standard Terms,C.O.D. Terms,Prepaid Terms,Terms Type,Due Days,Discount Days,Discount Percent,Credit Limit,Due Month End Terms,Name Long,Address Long,Special Note,Tax ID,Branch,Vendor Since Date,ID Replacement,Use Payment Settings,Vendor Payment Method,Vendor Cash Account
LGREEN101,"Green (1994) Co., Ltd.",FALSE,,,,,,,,L,0,02-7280560-3,,02-7280564,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LGREENL01,"Green Ipo Ltd., Part.",FALSE,,,,,,,,L,0,02-9029405,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LGREENV01,Green Valley Country Club,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LGROBAL01,"Grobal Touch Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LGROWWI01,"Grow Wide Technology Co.,Ltd.",FALSE,,"10/19 Ramesuan Rd., Pratuchai,",Pranakorn sir ayutthaya,Ayutthaya,,13000,Thailand,L,0,035-241801,,035-245790,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LGVENGI01,"GV Engineering Co.,Ltd.",FALSE,,271/19 M.8 T.Borwin A.Sriracha,Chonburi,,,,,L,0,038-350913,,038-350913,,,5114-2141-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,10/29/11,0,TRUE,,
LH&LHIG01,H&L High-Tech Mould (Thailand),FALSE,,,,,,,,L,0,035-258641-3,,035-260054,sales.thai@hlhitech.com.my.,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LHAKKAI01,"Hakkai Precision(Thailand)Co.,Ltd.",FALSE,K.Chanoksuda,"156 Moo.1 Tambol Banlane,","Amphur Bangpa-In,",Ayutthaya,,13160,,L,0,035351672-5 # 121,,035-351676,hpt_acc1@hakkai.co.th,hpt_acc3@hakkai.co.th,3121-0000-0,,035351672-5 #121,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,9/14/15,0,TRUE,,
LHANDSC01,"Hand Screen Co.,Ltd.",FALSE,,"485 Soi Prayasurain 34,","Bangchan ,klongsamwa",Bangkok,,10510,,L,0,02-9325617-8,,02-5306700,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LHANSHI01,Hanshin Freight International,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LHANWAT01,"Hanwa Thailand Co., Ltd.",FALSE,,,,,,,,L,0,02-6351230,,02-6351215,takayanagi@hanwa.co.th,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LHARABU01,"Hara Business Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LHARMOT01,Harmo (Thailand) Ltd.,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LHAYASH01,"Hayashi Telempu (Thailand) Co., Ltd.",FALSE,,"700/360  m.6, Bangna-Trad Rd.,","T.Don Hua Roh, A.Muang,",,,,Chonburi  20000,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LHAYYPS01,Happy Service Tour Entertainment,FALSE,,56/5-6 พานิชธนคอนโด ชั้น 8,จรัญสนิทวงศ์ 13 บางแวก,ภาษีเจริญ กรุงเทพฯ,,10160,,L,0,02-8658212,02-8657547,02-8657547,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LHEIGHT01,Height Apartment,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LHELPER01,"Helper Service Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LHEWLET01,Hewlett-Packard (Thailand) Ltd.,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LHEXACO01,Hexa Color (Thailand) Ltd.,FALSE,,,,,,,,L,0,038-570303-8,,038-842877,marketing@hexacolor.co.th,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LHIKARI01,"Hikari Automation (Thailand) Co.,Ltd.",FALSE,,99 Moo.5 Hi-Tech Industiral,"Estate ,Banwah,Bangpa-in",Ayutthaya,,13160,Thailand,L,0,035-351144,,035-351731,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,3/13/08,0,TRUE,,
LHIKARI02,"Hikari Tech (Thailand) Co., Ltd.",FALSE,Ms.Ruthairat,18 M. 9 Rojana Industrial Park,"T.U-Thai, A.U-Thai, Ayutthaya",13210,,,THAILAND,L,0,(035) 227355,,(035) 227356,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,1/7/11,0,TRUE,,
LHINOCO01,Hino Computer Systems,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LHIRUNS01,"Hirunsiri Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LHITACH01,Hitachi Compressor (Thailand) Ltd.,FALSE,,,,,,,,L,0,0-2398-0790,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LHITACH02,"Hitachi Consumer Service  Co., Ltd.",FALSE,,,,,,,,L,0,0-2398-0790-9,,0-2398-0801-2,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LHITACH03,Hitachi High-Technologies,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LHITACH04,"Hitachi Metals (Thailand), Ltd.",FALSE,,"1/60 Moo 5, Rojana Industrial,","T.Khamharm, A.Uthai, Ayutthaya",13210,,,Thailand,L,0,0-3533-0394,,0-3533-0395,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LHITECH01,"Hi - Tech Calibration Center Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LHITECH02,Hi-Tech Nittsu,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LHITECH03,"Hi-Tech Utilities Corp., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LHITECH04,"Hitech Laser Service Co., Ltd.",FALSE,K.Chanchai,398/16-17 Moo.2 T.Bangbo,A.Bangbo,Samuthprakarn,,10560,,L,0,02-1361839,,02-1361840,hitech-laser@hotmail.co.th,mod_chanchai@hotmail.com,3121-0000-0,,084-4222581,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,11/5/15,0,TRUE,,
LHONGHU01,"Hong Huat Co., Ltd.",FALSE,,,,,,,,L,0,02-4400525-32,,02-4400647-8,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LHORNWE01,Horn Well Ultrasonic,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LHOTELM01,"Hotel Manhattan Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LHOYOTH01,"Hoyo (Thailand) Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LHRCENT01,"HR.Center Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LHSLINT01,"HSL International Co.,Ltd.",FALSE,,"19/2 MOO 4, Thakai,Muang Chan",,Chacherngsao,,,,L,0,038-847507-9,,038-847510,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,10/25/11,0,TRUE,,
LHT&TCO01,H.T. & T. Corporation Limited,FALSE,,,,,,,,L,0,02-2744235,,02-2744271,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LHUG01,"H.U.G. CO.,LTD.",FALSE,Khun Sompot,"43/39 SOI PRAYAPIREN,","RAMA 4 RD., THUNGMAHAMEK,","SATHON,",,Bangkok,12120,L,0,02-2402557,,02-2402051,pear-hug@hotmail.com,www.hugtraining.com,3121-0000-0,,02-2402557,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,9/5/12,0,TRUE,,
LHUMANR01,"Human Resourses Industries Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LHUNDRE01,"Hundred Fold Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LHYDROP01,"Hydro Products Excellent Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LHYXONT01,"Hyxon Techno Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LIAMPAI01,"IAM PAISAN KITCHENWARE Co., Ltd.",FALSE,คุณเจริญ,34/12/13 MOO 7 BANGKHUNTHIEN,T.BANGBON  BANGKOK 10150,,,,,L,0,02-8998059-65,,02-8997708,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LIBCONC01,Ibcon Company Limited,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LIBTMAC01,"IBT Machinary&Service.,Ltd.",FALSE,,"131/4 Moo 2 T.Khung Lan,","A.Bangpa-In,",Ayutthaya,,13160,,L,0,035-802301-2,,035-802300,ibt_02@hotmail.com,ibt_sujitra@hotmail.com,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,3/18/13,0,TRUE,,
LIDEALG01,"Ideal Globe Co., Ltd.",FALSE,,46 Soi Pracha-utit 27,"Kwaeng Bangmod, Khet Tungkru",Bangkok,,10140,Thailand,L,0,02-8747557,,02-8747560,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LIDEMIT01,"Idemitsu Petrochemical Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LIDSUPP01,"I.D. Supplys Co., Ltd.",FALSE,Vipa Samsee,18/40 Moo 2 Tambon Thanu,"Amphur U-Thai ,",Ayutthaya,,13000,Thailand,L,0,03533 6266-7,03521 3643-4,03533 6268,supplys@ksc.th.com,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LIIDASE01,"IIDA Seven Suns Co., Ltd.",FALSE,"K.Pasit, K.Maneenuch","94 M.10 Phaholyothin Rd, Km 43","Klongnueng, Klongluang,",PATHUMTHANI,,12120,Thaiand,L,0,02-9084355,02-5293170-2,02-5292557,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,3/11/11,0,TRUE,,
LIMAGET01,"Image Technopart Co.,Ltd",FALSE,,,,,,,,L,0,082-580-9669,,,salesco.image@gmail.com,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,11/7/11,0,TRUE,,
LINABAT01,"Inabata Thai Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LINCAPL01,"Inca Plastics (Thailand) Ltd.,",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LINDUST01,Industrial Estate Authority of,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LINFINI02,"Infinity Automation(Thailand)Co.,Ltd.",FALSE,K.Kato,"75/6,Moo 11,Phaholyothin Rd.,","T.Klongnueng,A.Klongluang,",Pathumthani,,12120,Thailand,L,0,02-5292636-39,,02-5292640,kato@iat-thailand.com,,3121-0000-0,,092-2514688,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,5/3/18,0,TRUE,,
LINNOVA01,"Innovation It System co.,Ltd.",FALSE,,1082 Moo.3 Rungsit-Pathumthani,"Rd, Muang,",Pathumthani,,12000,Thailand,L,0,02-5674974-6,,02-5671077,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LINNOVA02,"Innovation Tech Co.,Ltd.",FALSE,K.Jintana,"88 Moo 18 Lamlukka Road,Tambol","Bungthonglang,Amphur Lumlukka,","Pathumthani,",,12150,,L,0,02-549-5318,02-549-5319,02-549-5319,innovationtech11@gmail.com,mdt54022@hotmail.com,3121-0000-0,,089-813-6529,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,9/12/14,0,TRUE,,
LINNOVA03,Innovation Products Engineering,FALSE,Mr.Choosak,100/148 M. 1 Bangkruy-Sainoi,"T.Bangbuathong, Nonthaburi",11110,,,Thaiand,L,0,(089) 183-2644,(087) 799-0291,(02) 925-9280,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,12/20/10,0,TRUE,,
LINOUEK01,"Inoueki (Thailand) Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LINTACO01,Intacon Computer Rangsit,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LINTELLI01,Intelligent System Network,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LINTERC01,Inter Center Pack (Thailand),FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LINTERG02,"INTEGRATED SUPPLIES CO.,LTD.",FALSE,,"1/59 M1 SEAMAPAHKRAM ROAD,KUKO","LUMLUKKA ,PATHUMTHANI",12130,,,,,0,029875084,029877127,029875733,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,11/12/10,0,TRUE,,
LINTERL01,Interlanguage Translation,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LINTERM01,"Intermedical Care and Lab Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LINTERN01,"International Business (Thailand) Co.,L",FALSE,,131/4 Moo.2 T.Khung Lan,A.Bangpa-in,Ayutthaya,,13160,Thailand,L,0,035-802301-2,,035-802300,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,5/24/10,0,TRUE,,
LINTERP01,"INTERPAD MACHINE CO., LTD",FALSE,MS.ORRANUCH,184/56 M. 2 LAMSAI LUMLUKKA,PATHUMTHANEE,12150,,,THAILAND,L,0,02-5631620,,02-5631621,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,11/29/10,0,TRUE,,
LINTERT01,Intertek Testing Services (Thailand),FALSE,,,,,,,,L,0,02-9390661-6,,02-9390667,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LINTERT02,"Intertool Technologies Co., Ltd.",FALSE,,,,,,,,L,0,02-3131199,,02-3131114,intertool@intertoolthai.com,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LINTERT03,"Intertrade Word Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LISONOP01,"Isono Polyone Co.,Ltd.",FALSE,"MS.RATANA, MR.SHIGEO",50/26-27 M.1 BANGNA-TRAD KM.22,"SRISACHORAKEAYAI, BANGSAOTHONG",SAMUTPRAKARN,,10540,THAILAND,L,0,02-7400755-7,,02-7400264,rattana_npolyone@co.th,,7316-2140-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,5/16/12,0,TRUE,,
LISSESG01,"Iss Esgo Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LISSFAC01,"Iss Facility Services Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3129-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LITALPR01,"Italprint Ltd.,Part.",FALSE,,"60/3 Soi Onnut 66 ,Sukhumvit","77 Rd., Suanluang",Bangkok,,10250,Thailand,L,0,02-7046224-5,02-7210647,02-7211766,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LITOCHU01,"Itochu (Thailand) Co., Ltd",FALSE,,,,,,,,L,0,,,02-2359536,,,3121-0000-0,,,0,FALSE,FALSE,FALSE,FALSE,60,0,0.00000,0.00,FALSE,,,,,,,0,TRUE,,
LIWAMA01,"Iwamac Co., Ltd.",FALSE,,"143/502-503 Boromratchonni Rd,","Aroon Amarin, Bangkok Noi",BANGKOK,,10700,THAILAND,L,0,02-8846250,02-4348293,02-4354972,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,5/11/11,0,TRUE,,
LIWATAT01,"Iwata (Thailand) Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LJ&Jmet01,"J & j metal & glasswork lfd.,",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LJACPRE01,JAC Presonnel Recruitment Ltd.,FALSE,,,,,,,,L,0,02-2611270,,02-2611271,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LJAIRPA02,"Jirapat Industrial Supply Ltd.,Part.",FALSE,K.Jaras,"327 Moo.2 T.Samruam,","A.Bang Pa-In ,",Ayutthaya,,13160,,L,0,035709892-3,,035226142,jaras_req@hotmail.com,,3129-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,11/11/16,0,TRUE,,
LJALPAK01,"Jalpak Tour & Travel (Thailand) Co., Lt",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LJANTAN01,Ms. Jantana Maeteepark,FALSE,,,,,,,,L,0,02-2619721-3,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LJAPANE01,Japanese Association,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LJAPANE02,Japanese Business Support and Consultin,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LJAPANE03,Japanese Chamber,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LJAPANE04,Japanese Language Training Center,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LJAPANR01,"Japanrent (Thailand) Public Co.,Ltd.",FALSE,,"87 Sukhumvit 26, Klongton,","Klongtoey, Bangkok",,,,,,0,02-258-7777,02-259-8870-1,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,5/9/06,0,TRUE,,
LJAPARE01,Japaren (Thailand),FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LJASMIN01,Jasmine Shop,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LJATUWI01,"Jatuwis Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LJBMATE01,"JB Materials Handling Group Co., Ltd.",FALSE,,,,,,,,L,0,02-5032200,,02-5034988-90,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LJEERAS01,Jeerasak  Poojan,FALSE,,,,,,,,L,0,036-534587,01-9464180,035-330136,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LJENBUN01,"Jenbunjerd Co., Ltd.",FALSE,K.Thanida,"359 Bondstreet Rd.,","Bangpood, Pakkred,",NONTHABURI,,11120,Thaiand,L,0,02-9840909,,02-5034988-90,cats5@jenbunjerd.com,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,7/25/11,0,TRUE,,
LJETFRE01,"Jet Fresh Thailand Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LJIENGI01,"Jl Engineering Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LJIRAPA01,"Jirapat Industrial Supply Ltd.,Part.",FALSE,K.Jaras,"327 Moo.2 T.Samruam,","A.Bang Pa-in,",Ayutthaya,,13160,,L,0,035-709892-3,,035-226142,jaras_seq@hotmail.com,,3121-0000-0,,081-9482951,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,6/3/16,0,TRUE,,
